text;label
тариф попроще сделай;tariff_change
уровень пониже;tariff_change
класс пониже;tariff_change
режим пониже;tariff_change
спустись на уровень;tariff_change
спустись на ступеньку;tariff_change
спустись на класс;tariff_change
иди ниже;tariff_change
слезь ниже;tariff_change
спускайся ниже;tariff_change
переходи ниже;tariff_change
двигайся ниже;tariff_change
сделай пониже тариф;tariff_change
сделай попроще тариф;tariff_change
поменяй на пониже;tariff_change
поменяй на подешевле;tariff_change
поменяй на попроще;tariff_change
переключи на пониже;tariff_change
переключи на подешевле;tariff_change
переключи на попроще;tariff_change
включи пониже;tariff_change
включи подешевле;tariff_change
включи попроще;tariff_change
поставь пониже;tariff_change
поставь подешевле;tariff_change
поставь попроще;tariff_change
выбери пониже;tariff_change
выбери подешевле;tariff_change
выбери попроще;tariff_change
активируй пониже;tariff_change
активируй подешевле;tariff_change
активируй попроще;tariff_change
вниз на тариф;tariff_change
вниз на уровень;tariff_change
вниз на класс;tariff_change
ниже уровнем;tariff_change
ниже классом;tariff_change
ниже тарифом;tariff_change
меньше тарифа;tariff_change
проще тарифа;tariff_change
скромнее тарифа;tariff_change
готовые запросы без нумерации:;
давай дорогу на невский пр., 28;route
построй путь к арбат, 45;route
как доехать до московский пр., 77;route
покажи дорогу к петровка, 23;route
погнали на лесная, 15;route
проложи дорогу до цветной бульвар, 9;route
построй мне путь к кузнецкий мост, 5;route
как быстрее до лиговский пр., 42;route
давай к новая басманная, 2;route
поставь маршрут на пулковское ш., 35;route
хочу доехать до большая ордынка, 33;route
маршрут до проспект мира, 101;route
проложи к щёлковское шоссе, 14;route
как добраться до адмиралтейский пр., 22;route
вези на садовая, 78;route
отвези на васильевский остров, 5;route
проложи до проспект вернадского, 25;route
путь к охотный ряд, 4;route
давай к комендантский пр., 31;route
маршрут до ленинградский пр-т, 58;route
построй дорогу к полюстровский пр., 21;route
проложи до заморенова, 31;route
как доехать на сущёвская, 11;route
вези на садовая ул., 52;route
путь до рижский проспект, 3;route
хочу к новый арбат, 7;route
давай на лахтинский пр., 15;route
проложи к никольская, 16;route
как добраться до торжковская ул., 8;route
путь до площадь восстания, 10;route
покажи дорогу к ленинская слобода, 9;route
вези на малый козихин, 6;route
проложи к пискарёвский пр., 42;route
как доехать до госпитальный вал, 6;route
путь до большая садовая, 32;route
отведи к дунайский пр., 12;route
построй маршрут к якиманка, 8;route
хочу доехать до мясницкая, 14;route
наведи дорогу на кронверкский пр., 7;route
путь до большой сампсониевский пр., 15;route
покажи дорогу к пятницкая, 44;route
поехали к ходынский бульвар, 5;route
как добраться до малая конюшенная, 6;route
дорога на кронштадтский бульвар, 27;route
наведи маршрут на планетная ул., 5;route
проложи к краснопресненская наб., 18;route
давай на пискарёвка, 33;route
как до лужнецкая наб., 4;route
путь до большая никитская, 23;route
поехали к приморский пр., 15;route
проложи на кутузовский проспект, 10;route
подскажи дорогу до средний пр. во, 17;route
путь до кузнечный пер., 5;route
вези на сретенка, 29;route
построй маршрут к пулковское ш., 35;route
как быстрее к торжковская ул., 8;route
дорога на большая никитская, 23;route
проложи к ленинградский пр-т, 58;route
как до казанская ул., 11;route
вези к лахтинский пр., 15;route
хочу к госпитальный вал, 6;route
покажи путь до планетная ул., 5;route
дорога на лужнецкая наб., 4;route
вези на невский пр., 57;route
как до проспект вернадского, 25;route
путь до фонтанка;route
проложи к парковая, 9;route
хочу до большая ордынка, 33;route
подскажи дорогу к пушкинская, 12;route
маршрут до кузнецкий мост, 5;route
проложи на большой пр., 12;route
дорога до пр-т мира, 101;route
вези к ходынский бульвар, 5;route
как добраться до большой сампсониевский пр., 15;route
путь до дворцовая пл., 2;route
поехали на проспект стачек, 88;route
проложи к октябрьская набережная, 32;route
давай на английская наб., 20;route
наведи маршрут к каменноостровский пр., 40;route
хочу доехать до чкаловский пр., 15;route
путь до литовская, 10;route
вези на марсово поле;route
проложи дорогу до савушкина, 112;route
как до набережная реки мойки, 22;route
путь до большой проспект пс, 74;route
поставь маршрут на инженерная, 7;route
покажи дорогу к суворовский пр., 25;route
вези к обводный канал, 120;route
дорога на галактионовская, 44;route
проложи к космонавтов, 14;route
как быстрее к народная, 3;route
путь до кольский пр., 15;route
хочу к профессора попова, 23;route
давай на лесной пр., 60;route
наведи маршрут на чернышевского, 11;route
поехали к парашютная, 25;route
проложи дорогу до счастливая, 8;route
путь до заневский пр., 30;route
вези на тамбасова, 25;route
как доехать до типанова, 27;route
дорога на рубежная, 4;route
проложи к богатырский пр., 20;route
хочу до кораблестроителей, 32;route
путь до варшавская, 23;route
вези к софийская, 17;route
поставь маршрут на купчинская, 24;route
покажи дорогу к фрунзе, 5;route
проложи к комсомола, 14;route
путь до ленская, 5;route
вези к фучика, 12;route
поставь маршрут на моисеенко, 24;route
покажи дорогу к 10-я красноармейская, 15;route
как доехать до печатника григорьева, 8;route
дорога на таллинская, 20;route
проложи к 5-я советская, 3;route
хочу доехать до гаванская, 39;route
путь до обуховской обороны, 120;route
вези к свердловская наб., 44;route
наведи маршрут на лахтинская, 14;route
погнали на пряжка, 3;route
проложи дорогу до лени голикова, 4;route
как быстрее к юго-западная, 2;route
путь до репищева, 13;route
вези на благодатная, 47;route
дорога на кустодиева, 18;route
проложи к шуваловский пр., 41;route
хочу доехать до александра невского наб., 22;route
путь до 1-я линия во, 16;route
вези к звёздная, 8;route
проложи дорогу до савушкина, 128;route
как доехать до пионерская, 50;route
дорога на мебельная, 25;route
путь до кузнецовская, 30;route
вези к ропшинская, 2;route
поставь маршрут на меньшиковский пр., 3;route
покажи дорогу к 7-я красноармейская, 5;route
как доехать до моховая, 18;route
дорога на выборгская, 7;route
проложи к науки, 25;route
хочу до ильюшина, 13;route
путь до белы куна, 3;route
вези к тамбовская, 15;route
проложи дорогу до наличная, 40;route
как быстрее до кузнецовская, 20;route
дорога на 8-я советская, 10;route
маршрут до лиговский пр., 89;route
поехали к зверинская, 12;route
проложи на петроградская наб., 18;route
хочу доехать до новгородская, 23;route
путь до малодетскосельский пр., 33;route
вези к 13-я линия во, 22;route
наведи маршрут на исполкомская, 16;route
дорога на кирочная, 48;route
проложи к шлиссельбургский пр., 14;route
как доехать до чапаева, 5;route
путь до ушинского, 4;route
вези к шкиперский пр., 10;route
хочу до пролетарская дорога, 2;route
дорога на фарфоровская, 18;route
проложи к парадная, 3;route
путь до стремянная, 15;route
вези на кронверкская, 45;route
как добраться до можайская, 5;route
хочу до большая конюшенная, 19;route
путь до малоохтинский пр., 16;route
проложи дорогу до хлопина, 10;route
вези к литейный пр., 50;route
дорога на корпусная, 9;route
как быстрее к лахтинская, 25;route
путь до грибоедова канал, 108;route
поставь маршрут на гороховая, 26;route
покажи дорогу к рубинштейна, 20;route
проложи к садовая, 12;route
хочу доехать до миллионная, 21;route
дорога на марата, 34;route
путь до фермское ш., 22;route
вези на торфяная дорога, 5;route
наведи маршрут на ламанский пр., 7;route
поехали к сердобольская, 19;route
проложи дорогу до барочная, 6;route
как доехать до наставников, 29;route
путь до караванная, 22;route
вези к лахтинский пр., 80;route
проложи на кантемировская, 35;route
хочу доехать до мартынова наб., 92;route
дорога на старо-петергофский пр., 25;route
путь до малая разночинная, 10;route
вези к академика павлова, 5;route
как быстрее к минеральная, 13;route
дорога на софийская, 60;route
проложи к набережная обводного, 75;route
хочу до уральская, 16;route
путь до казанская, 7;route
вези на стахановцев, 12;route
проложи дорогу до гжатская, 22;route
как доехать до жукова пр., 36;route
дорога на серафимовская, 6;route
путь до аптекарский пр., 20;route
вези к лыжный, 4;route
поставь маршрут на цимбалина, 25;route
покажи дорогу к туристская, 12;route
проложи к типанова, 9;route
хочу доехать до нte;
дорога на бассейная, 45;route
путь до варшавская, 100;route
вези на трамвайный пр., 15;route
проложи к брянцева, 11;route
вариант с адресом в начале, в середине или без дополнительных слов (те же 248 строк в новой форме):;
ул. тверская, 12;route
невский пр., 28 — давай дорогу;route
арбат, 45;route
московский пр., 77 — маршрут;route
петровка, 23;route
лесная, 15 — поехали;route
казанская ул., 11;route
цветной бульвар, 9 — прокладывай;route
кузнецкий мост, 5;route
лиговский пр., 42 — быстрее;route
новая басманная, 2;route
пулковское ш., 35 — погнали;route
большая ордынка, 33;route
большой пр., 12 — покажи дорогу;route
проспект мира, 101;route
щёлковское шоссе, 14 — поехали;route
адмиралтейский пр., 22;route
садовая, 78 — вези;route
васильевский остров, 5;route
проспект вернадского, 25;route
охотный ряд, 4;route
комендантский пр., 31 — гони;route
ленинградский пр-т, 58;route
полюстровский пр., 21 — маршрут;route
заморенова, 31;route
сущёвская, 11 — как доехать;route
садовая ул., 52;route
рижский проспект, 3 — дорога;route
новый арбат, 7;route
лахтинский пр., 15 — поехали;route
никольская, 16;route
торжковская ул., 8 — быстрее;route
площадь восстания, 10;route
ленинская слобода, 9 — дорога;route
малый козихин, 6;route
пискарёвский пр., 42 — маршрут;route
госпитальный вал, 6;route
большая садовая, 32;route
дунайский пр., 12 — поехали;route
якиманка, 8;route
мясницкая, 14 — гони;route
кронверкский пр., 7;route
большой сампсониевский пр., 15 — дорога;route
пятницкая, 44;route
ходынский бульвар, 5 — маршрут;route
малая конюшенная, 6;route
кронштадтский бульвар, 27;route
планетная ул., 5 — поехали;route
краснопресненская наб., 18;route
пискарёвка, 33;route
лужнецкая наб., 4 — путь;route
большая никитская, 23;route
приморский пр., 15 — давай;route
кутузовский проспект, 10;route
средний пр. во, 17 — маршрут;route
кузнечный пер., 5;route
сретенка, 29 — дорога;route
пулковское ш., 35;route
кораблестроителей, 32;route
варшавская, 23;route
софийская, 17 — поехали;route
купчинская, 24;route
фрунзе, 5 — дорога;route
шпалерная, 56;route
коломяжский пр., 19 — маршрут;route
морская наб., 31;route
алтайская, 12;route
детская, 3 — путь;route
новолитовская, 15;route
дачный пр., 7 — поехали;route
ивана франко, 12;route
караваевская, 6 — дорога;route
пулковская, 2;route
севастьянова, 9 — маршрут;route
марата, 86;route
литовский пр., 64 — путь;route
балканская, 5;route
электросила, 6 — гони;route
херсонская, 12;route
графтио, 2 — дорога;route
будапештская, 31;route
просвещения, 99 — маршрут;route
комсомола, 14;route
ленская, 5 — поехали;route
фучика, 12;route
моисеенко, 24 — путь;route
10-я красноармейская, 15;route
печатника григорьева, 8 — дорога;route
таллинская, 20;route
5-я советская, 3 — маршрут;route
гаванская, 39;route
обуховской обороны, 120 — поехали;route
свердловская наб., 44;route
лахтинская, 14 — путь;route
пряжка, 3;route
лени голикова, 4 — дорога;route
юго-западная, 2;route
репищева, 13 — маршрут;route
благодатная, 47;route
кустодиева, 18 — поехали;route
шуваловский пр., 41;route
александра невского наб., 22 — путь;route
1-я линия во, 16;route
звёздная, 8 — дорога;route
савушкина, 128;route
пионерская, 50 — маршрут;route
мебельная, 25;route
кузнецовская, 30 — поехали;route
ропшинская, 2;route
меньшиковский пр., 3 — путь;route
7-я красноармейская, 5;route
моховая, 18 — дорога;route
выборгская, 7;route
науки, 25 — маршрут;route
ильюшина, 13;route
белы куна, 3 — поехали;route
тамбовская, 15;route
наличная, 40 — путь;route
кузнецовская, 20;route
8-я советская, 10 — дорога;route
лиговский пр., 89;route
зверинская, 12 — маршрут;route
петроградская наб., 18;route
новгородская, 23 — поехали;route
малодетскосельский пр., 33;route
13-я линия во, 22 — путь;route
исполкомская, 16;route
кирочная, 48 — дорога;route
шлиссельбургский пр., 14;route
чапаева, 5 — маршрут;route
ушинского, 4;route
шкиперский пр., 10 — поехали;route
пролетарская дорога, 2;route
фарфоровская, 18 — путь;route
парадная, 3;route
стремянная, 15 — дорога;route
кронверкская, 45;route
можайская, 5 — маршрут;route
большая конюшенная, 19;route
малоохтинский пр., 16 — поехали;route
хлопина, 10;route
литейный пр., 50 — путь;route
корпусная, 9;route
лахтинская, 25 — дорога;route
грибоедова канал, 108;route
гороховая, 26 — маршрут;route
рубинштейна, 20;route
садовая, 12 — поехали;route
миллионная, 21;route
марата, 34 — путь;route
фермское ш., 22;route
торфяная дорога, 5;route
ламанский пр., 7 — дорога;route
сердобольская, 19;route
барочная, 6 — маршрут;route
наставников, 29;route
караванная, 22 — поехали;route
лахтинский пр., 80;route
кантемировская, 35 — путь;route
мартынова наб., 92;route
старо-петергофский пр., 25 — дорога;route
малая разночинная, 10;route
академика павлова, 5 — маршрут;route
минеральная, 13;route
софийская, 60 — поехали;route
набережная обводного, 75;route
уральская, 16;route
казанская, 7 — путь;route
стахановцев, 12;route
гжатская, 22 — дорога;route
жукова пр., 36;route
серафимовская, 6 — маршрут;route
аптекарский пр., 20;route
лыжный, 4 — поехали;route
цимбалина, 25;route
туристская, 12 — путь;route
типанова, 9;route
народного ополчения, 145 — дорога;route
белоостровская, 10;route
крупской, 6 — маршрут;route
железноводская, 68;route
1-я красноармейская, 3 — поехали;route
гельсингфорсская, 2;route
кемская, 5 — путь;route
кухмистерова, 8;route
малый пр. пс, 16 — дорога;route
одоевского, 31;route
доблести, 23 — маршрут;route
гончарная, 15;route
волхонское ш., 9 — поехали;route
новоизмайловский пр., 20;route
кондратьевский пр., 40 — путь;route
ждановская наб., 4;route
мебельная, 2 — дорога;route
кронштадтская, 14;route
щербаков пер., 5 — маршрут;route
бассейная, 45;route
варшавская, 100 — поехали;route
трамвайный пр., 15;route
брянцева, 11 — путь;route
хочу первый;route_choice
давай второй;route_choice
лучше третий;route_choice
маршрут номер один;route_choice
активируй пятый;route_choice
выбери вариант три;route_choice
беру четвертый;route_choice
выберем седьмой;route_choice
поеду по второй;route_choice
мне восьмой;route_choice
нужен девятый;route_choice
подойдет десятый;route_choice
возьмем первый;route_choice
едем по шестой;route_choice
иду по пятый;route_choice
принимаю третий;route_choice
согласен на четвертый;route_choice
выбираю седьмой;route_choice
хочу второй;route_choice
давай восьмой;route_choice
лучше первый;route_choice
маршрут номер девять;route_choice
активируй десятый;route_choice
выбери вариант два;route_choice
беру шестой;route_choice
выберем пятый;route_choice
поеду по четвертый;route_choice
мне третий;route_choice
нужен первый;route_choice
подойдет второй;route_choice
возьмем восьмой;route_choice
едем по девятый;route_choice
иду по седьмой;route_choice
принимаю десятый;route_choice
согласен на шестой;route_choice
выбираю пятый;route_choice
хочу четыре;route_choice
давай три;route_choice
лучше семь;route_choice
маршрут номер восемь;route_choice
активируй первый;route_choice
выбери вариант десять;route_choice
беру второй;route_choice
выберем девятый;route_choice
поеду по шесть;route_choice
мне пятый;route_choice
нужен четвертый;route_choice
подойдет третий;route_choice
возьмем седьмой;route_choice
едем по восьмой;route_choice
иду по десятый;route_choice
принимаю первый;route_choice
согласен на второй;route_choice
выбираю девятый;route_choice
хочу шестой;route_choice
давай пятый;route_choice
лучше четвертый;route_choice
маршрут номер три;route_choice
активируй седьмой;route_choice
выбери вариант восемь;route_choice
беру десятый;route_choice
выберем первый;route_choice
поеду по два;route_choice
мне девятый;route_choice
нужен шестой;route_choice
подойдет пятый;route_choice
возьмем четвертый;route_choice
едем по третий;route_choice
иду по седьмой;route_choice
принимаю восьмой;route_choice
согласен на десятый;route_choice
выбираю первый;route_choice
хочу два;route_choice
давай девять;route_choice
лучше шесть;route_choice
маршрут номер пять;route_choice
активируй четвертый;route_choice
выбери вариант семь;route_choice
беру третий;route_choice
выберем восьмой;route_choice
поеду по десятый;route_choice
мне первый;route_choice
нужен второй;route_choice
подойдет девятый;route_choice
возьмем шестой;route_choice
едем по пятый;route_choice
иду по четвертый;route_choice
принимаю третий;route_choice
согласен на седьмой;route_choice
выбираю восьмой;route_choice
хочу десять;route_choice
давай один;route_choice
лучше два;route_choice
маршрут номер девять;route_choice
активируй шестой;route_choice
выбери вариант пять;route_choice
беру четвертый;route_choice
выберем третий;route_choice
поеду по семь;route_choice
мне восьмой;route_choice
нужен десятый;route_choice
подойдет первый;route_choice
возьмем второй;route_choice
едем по девятый;route_choice
иду по шестой;route_choice
принимаю пятый;route_choice
согласен на четвертый;route_choice
выбираю третий;route_choice
хочу седьмой;route_choice
давай восьмой;route_choice
лучше десятый;route_choice
маршрут номер один;route_choice
активируй второй;route_choice
выбери вариант девять;route_choice
беру шестой;route_choice
выберем пятый;route_choice
поеду по четыре;route_choice
мне третий;route_choice
нужен седьмой;route_choice
подойдет восьмой;route_choice
возьмем десятый;route_choice
едем по первый;route_choice
иду по второй;route_choice
принимаю девятый;route_choice
согласен на шестой;route_choice
выбираю пятый;route_choice
хочу три;route_choice
давай четыре;route_choice
лучше семь;route_choice
маршрут номер восемь;route_choice
активируй десятый;route_choice
выбери вариант один;route_choice
беру второй;route_choice
выберем девятый;route_choice
поеду по шестой;route_choice
мне пятый;route_choice
нужен четвертый;route_choice
подойдет третий;route_choice
возьмем седьмой;route_choice
едем по восьмой;route_choice
иду по десятый;route_choice
принимаю первый;route_choice
согласен на второй;route_choice
выбираю девятый;route_choice
хочу шесть;route_choice
давай пять;route_choice
лучше четыре;route_choice
маршрут номер три;route_choice
активируй седьмой;route_choice
выбери вариант восемь;route_choice
беру десятый;route_choice
выберем первый;route_choice
поеду по девятый;route_choice
мне второй;route_choice
нужен шестой;route_choice
подойдет пятый;route_choice
возьмем четвертый;route_choice
едем по третий;route_choice
иду по семь;route_choice
принимаю восьмой;route_choice
согласен на десятый;route_choice
выбираю первый;route_choice
хочу девять;route_choice
давай два;route_choice
лучше шесть;route_choice
маршрут номер пять;route_choice
активируй четвертый;route_choice
выбери вариант три;route_choice
беру седьмой;route_choice
выберем восьмой;route_choice
поеду по десять;route_choice
мне первый;route_choice
нужен девятый;route_choice
подойдет второй;route_choice
возьмем шестой;route_choice
едем по пятый;route_choice
иду по четвертый;route_choice
принимаю третий;route_choice
согласен на седьмой;route_choice
выбираю восьмой;route_choice
хочу десятый;route_choice
давай первый;route_choice
лучше девятый;route_choice
маршрут номер два;route_choice
активируй шестой;route_choice
выбери вариант пять;route_choice
беру четвертый;route_choice
выберем третий;route_choice
поеду по седьмой;route_choice
мне восьмой;route_choice
нужен десятый;route_choice
подойдет первый;route_choice
возьмем девятый;route_choice
едем по второй;route_choice
иду по шестой;route_choice
принимаю пятый;route_choice
согласен на четвертый;route_choice
выбираю третий;route_choice
хочу семь;route_choice
давай восемь;route_choice
лучше десять;route_choice
маршрут номер один;route_choice
активируй девятый;route_choice
выбери вариант два;route_choice
беру шестой;route_choice
выберем пятый;route_choice
поеду по четвертый;route_choice
мне третий;route_choice
нужен седьмой;route_choice
подойдет восьмой;route_choice
возьмем десятый;route_choice
едем по первый;route_choice
иду по девятый;route_choice
принимаю второй;route_choice
согласен на шестой;route_choice
выбираю пятый;route_choice
хочу четвертый;route_choice
давай третий;route_choice
лучше седьмой;route_choice
маршрут номер восемь;route_choice
активируй десятый;route_choice
выбери вариант один;route_choice
беру девятый;route_choice
выберем второй;route_choice
поеду по шесть;route_choice
мне пятый;route_choice
нужен четвертый;route_choice
подойдет третий;route_choice
возьмем седьмой;route_choice
едем по восьмой;route_choice
иду по десятый;route_choice
принимаю первый;route_choice
согласен на девятый;route_choice
выбираю второй;route_choice
хочу шестой;route_choice
давай пятый;route_choice
лучше четыре;route_choice
маршрут номер три;route_choice
активируй седьмой;route_choice
выбери вариант восемь;route_choice
беру десятый;route_choice
выберем первый;route_choice
поеду по девять;route_choice
мне второй;route_choice
нужен шестой;route_choice
подойдет пятый;route_choice
возьмем четвертый;route_choice
едем по третий;route_choice
иду по седьмой;route_choice
принимаю восьмой;route_choice
согласен на десятый;route_choice
выбираю первый;route_choice
хочу два;route_choice
давай девять;route_choice
лучше шесть;route_choice
маршрут номер пять;route_choice
активируй четвертый;route_choice
выбери вариант три;route_choice
беру седьмой;route_choice
выберем восьмой;route_choice
поеду по десятый;route_choice
мне первый;route_choice
нужен девятый;route_choice
подойдет второй;route_choice
возьмем шестой;route_choice
едем по пятый;route_choice
иду по четвертый;route_choice
принимаю третий;route_choice
согласен на седьмой;route_choice
выбираю восьмой;route_choice
хочу десять;route_choice
давай один;route_choice
лучше девятый;route_choice
маршрут номер два;route_choice
активируй шестой;route_choice
выбери вариант пять;route_choice
беру четвертый;route_choice
выберем третий;route_choice
поеду по семь;route_choice
мне восьмой;route_choice
нужен десятый;route_choice
подойдет первый;route_choice
возьмем девятый;route_choice
едем по второй;route_choice
иду по шестой;route_choice
принимаю пятый;route_choice
согласен на четвертый;route_choice
выбираю третий;route_choice
хочу седьмой;route_choice
давай восьмой;route_choice
лучше десятый;route_choice
маршрут номер один;route_choice
активируй девятый;route_choice
выбери вариант два;route_choice
беру шестой;route_choice
выберем пятый;route_choice
поеду по четвертый;route_choice
мне третий;route_choice
нужен седьмой;route_choice
подойдет восьмой;route_choice
возьмем десятый;route_choice
едем по первый;route_choice
иду по девятый;route_choice
принимаю второй;route_choice
согласен на шестой;route_choice
выбираю пятый;route_choice
хочу четыре;route_choice
давай три;route_choice
лучше семь;route_choice
маршрут номер восемь;route_choice
активируй десятый;route_choice
выбери вариант один;route_choice
беру девятый;route_choice
выберем второй;route_choice
поеду по шестой;route_choice
мне пятый;route_choice
нужен четвертый;route_choice
подойдет третий;route_choice
возьмем седьмой;route_choice
едем по восьмой;route_choice
иду по десятый;route_choice
принимаю первый;route_choice
согласен на девятый;route_choice
выбираю второй;route_choice
хочу шесть;route_choice
давай пять;route_choice
лучше четвертый;route_choice
маршрут номер три;route_choice
активируй седьмой;route_choice
выбери вариант восемь;route_choice
беру десятый;route_choice
выберем первый;route_choice
поеду по девятый;route_choice
мне второй;route_choice
нужен шестой;route_choice
подойдет пятый;route_choice
возьмем четвертый;route_choice
едем по третий;route_choice
иду по седьмой;route_choice
принимаю восьмой;route_choice
согласен на десятый;route_choice
выбираю первый;route_choice
хочу девять;route_choice
давай два;route_choice
лучше шестой;route_choice
маршрут номер пять;route_choice
активируй четвертый;route_choice
выбери вариант три;route_choice
беру седьмой;route_choice
выберем восьмой;route_choice
поеду по десять;route_choice
мне первый;route_choice
нужен девятый;route_choice
подойдет второй;route_choice
возьмем шестой;route_choice
едем по пятый;route_choice
иду по четвертый;route_choice
принимаю третий;route_choice
согласен на седьмой;route_choice
выбираю восьмой;route_choice
хочу десятый;route_choice
давай первый;route_choice
лучше девятый;route_choice
маршрут номер два;route_choice
активируй шестой;route_choice
выбери вариант пять;route_choice
беру четвертый;route_choice
выберем третий;route_choice
поеду по седьмой;route_choice
мне восьмой;route_choice
нужен десятый;route_choice
подойдет первый;route_choice
возьмем девятый;route_choice
едем по второй;route_choice
иду по шестой;route_choice
принимаю пятый;route_choice
согласен на четвертый;route_choice
выбираю третий;route_choice
хочу семь;route_choice
давай восемь;route_choice
лучше десять;route_choice
маршрут номер один;route_choice
активируй девятый;route_choice
выбери вариант два;route_choice
беру шестой;route_choice
выберем пятый;route_choice
поеду по четвертый;route_choice
мне третий;route_choice
нужен седьмой;route_choice
подойдет восьмой;route_choice
возьмем десятый;route_choice
едем по первый;route_choice
иду по девятый;route_choice
принимаю второй;route_choice
согласен на шестой;route_choice
выбираю пятый;route_choice
хочу четвертый;route_choice
давай третий;route_choice
лучше седьмой;route_choice
маршрут номер восемь;route_choice
активируй десятый;route_choice
выбери вариант один;route_choice
беру девятый;route_choice
выберем второй;route_choice
поеду по шесть;route_choice
мне пятый;route_choice
нужен четвертый;route_choice
подойдет третий;route_choice
возьмем седьмой;route_choice
едем по восьмой;route_choice
иду по десятый;route_choice
принимаю первый;route_choice
согласен на девятый;route_choice
выбираю второй;route_choice
хочу шестой;route_choice
давай пятый;route_choice
лучше четыре;route_choice
маршрут номер три;route_choice
активируй седьмой;route_choice
выбери вариант восемь;route_choice
беру десятый;route_choice
выберем первый;route_choice
поеду по девять;route_choice
мне второй;route_choice
нужен шестой;route_choice
подойдет пятый;route_choice
возьмем четвертый;route_choice
едем по третий;route_choice
иду по седьмой;route_choice
принимаю восьмой;route_choice
согласен на десятый;route_choice
выбираю первый;route_choice
хочу два;route_choice
давай девять;route_choice
лучше шесть;route_choice
маршрут номер пять;route_choice
активируй четвертый;route_choice
выбери вариант три;route_choice
беру седьмой;route_choice
выберем восьмой;route_choice
поеду по десятый;route_choice
мне первый;route_choice
нужен девятый;route_choice
подойдет второй;route_choice
возьмем шестой;route_choice
едем по пятый;route_choice
иду по четвертый;route_choice
принимаю третий;route_choice
согласен на седьмой;route_choice
выбираю восьмой;route_choice
хочу десять;route_choice
давай один;route_choice
лучше девятый;route_choice
маршрут номер два;route_choice
активируй шестой;route_choice
выбери вариант пять;route_choice
беру четвертый;route_choice
выберем третий;route_choice
поеду по семь;route_choice
мне восьмой;route_choice
нужен десятый;route_choice
подойдет первый;route_choice
возьмем девятый;route_choice
едем по второй;route_choice
иду по шестой;route_choice
принимаю пятый;route_choice
согласен на четвертый;route_choice
выбираю третий;route_choice
хочу седьмой;route_choice
давай восьмой;route_choice
лучше десятый;route_choice
маршрут номер один;route_choice
активируй девятый;route_choice
выбери вариант два;route_choice
беру шестой;route_choice
выберем пятый;route_choice
поеду по четвертый;route_choice
мне третий;route_choice
нужен седьмой;route_choice
подойдет восьмой;route_choice
возьмем десятый;route_choice
едем по первый;route_choice
иду по девятый;route_choice
принимаю второй;route_choice
согласен на шестой;route_choice
выбираю пятый;route_choice
хочу четыре;route_choice
давай три;route_choice
лучше семь;route_choice
маршрут номер восемь;route_choice
активируй десятый;route_choice
выбери вариант один;route_choice
беру девятый;route_choice
выберем второй;route_choice
поеду по шестой;route_choice
мне пятый;route_choice
нужен четвертый;route_choice
подойдет третий;route_choice
возьмем седьмой;route_choice
едем по восьмой;route_choice
иду по десятый;route_choice
принимаю первый;route_choice
согласен на девятый;route_choice
выбираю второй;route_choice
хочу шесть;route_choice
давай пять;route_choice
лучше четвертый;route_choice
маршрут номер три;route_choice
активируй седьмой;route_choice
выбери вариант восемь;route_choice
беру десятый;route_choice
выберем первый;route_choice
поеду по девятый;route_choice
мне второй;route_choice
нужен шестой;route_choice
подойдет пятый;route_choice
возьмем четвертый;route_choice
едем по третий;route_choice
иду по седьмой;route_choice
принимаю восьмой;route_choice
согласен на десятый;route_choice
выбираю первый;route_choice
хочу девять;route_choice
давай два;route_choice
лучше шестой;route_choice
маршрут номер пять;route_choice
активируй четвертый;route_choice
выбери вариант три;route_choice
беру седьмой;route_choice
выберем восьмой;route_choice
поеду по десять;route_choice
мне первый;route_choice
нужен девятый;route_choice
подойдет второй;route_choice
возьмем шестой;route_choice
едем по пятый;route_choice
иду по четвертый;route_choice
принимаю третий;route_choice
согласен на седьмой;route_choice
выбираю восьмой;route_choice
хочу десятый;route_choice
давай первый;route_choice
лучше девятый;route_choice
маршрут номер два;route_choice
активируй шестой;route_choice
выбери вариант пять;route_choice
беру четвертый;route_choice
выберем третий;route_choice
поеду по седьмой;route_choice
мне восьмой;route_choice
